id_estacion;nom_est;longitud;latitud;altitud;et_mmy;departamento;municipio;ah;zszh;vereda;subregion;depto_region;corriente
12010110;PRADO MAR [12010110];-76,63853114;7,987413348;26;1586;Antioquia;Turbo;Caribe;LitoralRioMulatosyotrosdirectosalCaribe;COMUNAL LA SUERTE;URABA;Antioquia - Urabá;
12010120;SANTA MARTHA [12010120];-76,6490848;7,923829281;20;1588;Antioquia;Turbo;Caribe;LitoralRioLeon;PALOS BLANCOS;URABA;Antioquia - Urabá;
12010140;RIOGRANDE [12010140];-76,63333371;7,933332813;27;1586;Antioquia;Turbo;Caribe;LitoralRioLeon;COMUNAL LA SUERTE;URABA;Antioquia - Urabá;
12010170;NUEVO Oriente [12010170];-76,68955795;7,460330546;21;1588;Antioquia;Turbo;Caribe;DarienDirectosBajoAtratoentreRioSucioydesembocadura;NUEVA ESPERANZA;URABA;Antioquia - Urabá;
12010180;CHOROMANDO HACIENDA [12010180];-76,58333557;7,949997319;295;1503;Antioquia;Turbo;Caribe;LitoralRioLeon;AGUAS FRIAS;URABA;Antioquia - Urabá;
12015040;NEGRA LA 1 [12015040];-76,68333259;7,949997832;9;1592;Antioquia;Turbo;Caribe;LitoralRioLeon;COMUNAL SAN JORGE;URABA;Antioquia - Urabá;
12015050;RIOGRANDE [12015050];-76,63333232;7,916669535;22;1588;Antioquia;Turbo;Caribe;LitoralRioLeon;VEREDA BAJO DEL OSO;URABA;Antioquia - Urabá;
12020010;PUEBLO BELLO [12020010];-76,51999761;8,199993663;135;1552;Antioquia;Turbo;Caribe;LitoralRioMulatosyotrosdirectosalCaribe;MONO MACHO;URABA;Antioquia - Urabá;
12020040;NUEVA ANTIOQUIA [12020040];-76,55000023;8,050001215;192;1534;Antioquia;Turbo;Caribe;LitoralRioMulatosyotrosdirectosalCaribe;BOCA LIMON;URABA;Antioquia - Urabá;
12020170;PLAYONA LA [12020170];-76,64999787;8,183329473;447;1458;Antioquia;Turbo;Caribe;LitoralRioMulatosyotrosdirectosalCaribe;EL CAHUAL;URABA;Antioquia - Urabá;
12025010;AEROPUERTO GONZALO [12025010];-76,73332981;8,116671003;5;1593;Antioquia;Turbo;Caribe;LitoralRioMulatosyotrosdirectosalCaribe;BOCAS DEL RIO TURBO;URABA;Antioquia - Urabá;
12025040;TURBO - AUT [12025040];-76,71633628;8,091802501;9;1592;Antioquia;Turbo;Caribe;Litoral;;URABA;Antioquia - Urabá;
11135030;UNGUIA - AUT [11135030];-77,08785839;8,036722815;10;1591;Choco;Unguia;Caribe;DarienRioTanelayotrosDirectosalCaribe;UNGUIA;;Choco - ;
11150010;TITUMATE [11150010];-77,0758355;8,308058303;11;1591;Choco;Unguia;Caribe;DarienRioToloyotrosDirectosalCaribe;TITUMATE;;Choco - ;
11150020;TANELA [11150020];-77,04041984;8,162916978;14;1590;Choco;Unguia;Caribe;DarienRioTanelayotrosDirectosalCaribe;SANTA MARIA;;Choco - ;
11155020;GLORIA LA [11155020];-77,06666387;8,266663872;129;1554;Choco;Unguia;Caribe;DarienRioTanelayotrosDirectosalCaribe;TITUMATE;;Choco - ;
11070020;ROBLE EL [11070020];-76,22861033;6,33221791;1475;1187;Antioquia;Urrao;Caribe;DarienRioMurri;CROBUGO MEDIO;SUROESTE;Antioquia - Suroeste;
11070030;CLARITA LA [11070030];-76,15860691;6,539444698;2311;1004;Antioquia;Urrao;Caribe;DarienRioMurri;LA CLARA;SUROESTE;Antioquia - Suroeste;
11070040;URRAO [11070040];-76,1666622;6,333331774;2167;1034;Antioquia;Urrao;Caribe;DarienRioMurri;LA FLORIDA;SUROESTE;Antioquia - Suroeste;
11070130;BRECHON EL [11070130];-76,03333522;6,133335832;2097;1048;Antioquia;Urrao;Caribe;DarienRioMurri;PENDERISON ARRIBA;SUROESTE;Antioquia - Suroeste;
11075010;HONDA LA [11075010];-76,15805106;6,356390775;1820;1108;Antioquia;Urrao;Caribe;DarienRioMurri;LA VENTA;SUROESTE;Antioquia - Suroeste;
11075020;URRAO [11075020];-76,14330241;6,298303986;1887;1093;Antioquia;Urrao;Caribe;DarienRioMurri;LA MAGDALENA;SUROESTE;Antioquia - Suroeste;
23060190;UTICA [23060190];-74,4855038;5,196082695;491;1445;Cundinamarca;Utica;MagdalenaCauca;RioNegro;;;Cundinamarca - ;
26240120;PUERTO VALDIVIA [26240120];-75,43333297;7,300003323;960;1316;Antioquia;Valdivia;MagdalenaCauca;RioTarazaRioMan;LA AMERICA;Norte;Antioquia - Norte;
26240150;PUERTO VALDIVIA [26240150];-75,40000081;7,290000806;294;1503;Antioquia;Valdivia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;MONTEFRIO;Norte;Antioquia - Norte;
26250060;PUERTO RAUDAL [26250060];-75,32760877;7,369914493;139;1551;Antioquia;Valdivia;MagdalenaCauca;RioTarazaRioMan;PUERTO RAUDAL;Norte;Antioquia - Norte;
27020260;TESORO EL [27020260];-75,30219656;7,246780741;1036;1296;Antioquia;Valdivia;MagdalenaCauca;AltoNechi;LOS POMOS;Norte;Antioquia - Norte;
13040030;PEZVAL [13040030];-76,16916702;8,262218134;69;1573;Cordoba;Valencia;Caribe;MedioSinu;INCORA EL FARO;;Cordoba - ;
13045010;JARAGUAY [13045010];-76,08333251;8,300001809;35;1583;Cordoba;Valencia;Caribe;MedioSinu;PESCADO ABAJO;;Cordoba - ;
23100030;TIGRE EL [23100030];-74,78566462;6,840473782;977;1311;Antioquia;Vegachi;MagdalenaCauca;RioSanBartoloyotrosdirectosalMagdalenaMedio;VEREDA SAN JUAN;Nordeste;Antioquia - Nordeste;
23105030;VEGACHI [23105030];-74,79653123;6,774113144;981;1310;Antioquia;Vegachi;MagdalenaCauca;RioSanBartoloyotrosdirectosalMagdalenaMedio;;Nordeste;Antioquia - Nordeste;
23120090;LANDAZURI [23120090];-73,81667059;6,216669129;920;1326;Santander;Velez;MagdalenaCauca;RioCarare(Minero);AGUACHICA;;Santander - ;
24015270;VELEZ GRANJA [24015270];-73,67277594;5,997218342;2126;1042;Santander;Velez;MagdalenaCauca;RioSuarez;;;Santander - ;
21250100;ESTRELLA LA [21250100];-74,89869656;4,76183016;410;1469;Tolima;Venadillo;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;COFRADIA DE GALLEGO;;Tolima - ;
21250460;VENADILLO [21250460];-74,91774971;4,663807783;372;1480;Tolima;Venadillo;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;PALMAROSA;;Tolima - ;
26200130;BOLOMBOLO [26200130];-75,83999678;5,969995536;532;1434;Antioquia;Venecia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;BOLOMBOLO;SUROESTE;Antioquia - Suroeste;
26205070;PLATA LA [26205070];-75,81666392;5,983330861;749;1373;Antioquia;Venecia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;BOLOMBOLO;SUROESTE;Antioquia - Suroeste;
23020100;VICTORIA LA [23020100];-74,91464309;5,321079342;779;1364;Caldas;Victoria;MagdalenaCauca;RioGuarino;;;Caldas - ;
23040070;CANAVERAL [23040070];-74,94197256;5,328419766;1061;1290;Caldas;Victoria;MagdalenaCauca;RioLaMiel(Samana);CañaVERAL;;Caldas - ;
23050070;NORCASIA [23050070];-74,71666521;5,566667365;181;1538;Caldas;Victoria;MagdalenaCauca;DirectosMagdalenaentreRiosGuarinoyLaMiel;ISAZA;;Caldas - ;
11060010;BUCHADO [11060010];-76,77928065;6,420003993;14;1590;Antioquia;VigiaDelFuerte;Caribe;DarienDirectosAtratoentreRiosBebaramayMurri(md);BUCHADO;URABA;Antioquia - Urabá;
11077030;PLAYA LA [11077030];-76,74999564;6,616665676;29;1585;Antioquia;VigiaDelFuerte;Caribe;DarienRioMurri;VUELTA CORTADA;URABA;Antioquia - Urabá;
23125150;VILLAGOMEZ [23125150];-74,19677483;5,271751498;1696;1136;Cundinamarca;Villagomez;MagdalenaCauca;RioCarare(Minero);;;Cundinamarca - ;
21250120;VILLAHERMOSA [21250120];-75,11760725;5,016850801;2109;1046;Tolima;Villahermosa;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;SIN DEFINIR;;Tolima - ;
21250170;BOQUERON [21250170];-75,25277635;4,903890568;3780;748;Tolima;Villahermosa;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;SIN DEFINIR;;Tolima - ;
21255120;VILLAHERMOSA [21255120];-75,11760725;5,016850801;2109;1046;Tolima;Villahermosa;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;SIN DEFINIR;;Tolima - ;
26150150;PAPAYAL [26150150];-75,4897189;4,951667068;2241;1018;Caldas;Villamaria;MagdalenaCauca;RioChinchina;PAPAYAL;;Caldas - ;
26155150;LAS BRISAS - AUT [26155150];-75,35039116;4,934525483;4106;701;Caldas;Villamaria;MagdalenaCauca;RioGuali;LA PALMA;;Caldas - ;
23065200;TRAPICHE EL [23065200];-74,50391837;5,028196801;1072;1287;Cundinamarca;Villeta;MagdalenaCauca;RioNegro;LA MASATA;;Cundinamarca - ;
26145010;CECILIA LA [26145010];-75,88333044;5,066670026;995;1307;Caldas;Viterbo;MagdalenaCauca;RioRisaralda;CANAN;;Caldas - ;
26145050;SAMARIA LA [26145050];-75,88333775;5,05000231;982;1310;Caldas;Viterbo;MagdalenaCauca;RioRisaralda;SECTOR VALLE DE RISARALDA;;Caldas - ;
23060090;YACOPI [23060090];-74,36666741;5,499997784;793;1361;Cundinamarca;Yacopi;MagdalenaCauca;RioNegro;CABO VERDE BAJO;;Cundinamarca - ;
23065110;YACOPI - AUT [23065110];-74,35458679;5,484164893;1309;1227;Cundinamarca;Yacopi;MagdalenaCauca;RioNegro;EL UBE;;Cundinamarca - ;
27020190;YARUMAL [27020190];-75,41555563;6,955972101;2185;1030;Antioquia;Yarumal;MagdalenaCauca;AltoNechi;;Norte;Antioquia - Norte;
27020200;CEDENO [27020200];-75,35558626;7,070720449;1582;1162;Antioquia;Yarumal;MagdalenaCauca;AltoNechi;CEDEÑO;Norte;Antioquia - Norte;
27020220;LLANOS D CUIBA LOS [27020220];-75,4838637;6,813615556;2747;920;Antioquia;Yarumal;MagdalenaCauca;AltoNechi;LLANOS DE CUIVA;Norte;Antioquia - Norte;
23100040;YOLOMBO [23100040];-75,01091764;6,594278309;1445;1194;Antioquia;Yolombo;MagdalenaCauca;RioSanBartoloyotrosdirectosalMagdalenaMedio;;Nordeste;Antioquia - Nordeste;
27010860;NORMANDIA HACIENDA [27010860];-75,11667003;6,700004313;951;1318;Antioquia;Yolombo;MagdalenaCauca;RioPorce;GUACABE;Nordeste;Antioquia - Nordeste;
27011230;SAN ANTONIO [27011230];-75,15166611;6,620830419;1026;1299;Antioquia;Yolombo;MagdalenaCauca;RioPorce;EL PICHON;Nordeste;Antioquia - Nordeste;
27015200;NORMANDIA HACIENDA [27015200];-75,11666984;6,783332395;967;1314;Antioquia;Yolombo;MagdalenaCauca;RioPorce;GARZON;Norte;Antioquia - Norte;
23100070;RAMBLAS [23100070];-74,37083609;6,642779215;104;1562;Antioquia;Yondo(Casabe);MagdalenaCauca;RioSanBartoloyotrosdirectosalMagdalenaMedio;SANTA CLARA;Magdalena medio;Antioquia - Magdalena medio;
23100080;SANTA CLARA [23100080];-74,31666525;6,650001243;92;1565;Antioquia;Yondo(Casabe);MagdalenaCauca;RioCimitarrayotrosdirectosalMagdalena;SANTA CLARA;Magdalena medio;Antioquia - Magdalena medio;
23105020;AMPARO EL [23105020];-74,40000257;6,733331042;138;1551;Antioquia;Yondo(Casabe);MagdalenaCauca;RioSanBartoloyotrosdirectosalMagdalenaMedio;SAN BARTOLO;Magdalena medio;Antioquia - Magdalena medio;
23160010;YONDO [23160010];-73,94416598;7,089448024;70;1572;Antioquia;Yondo(Casabe);MagdalenaCauca;RioCimitarrayotrosdirectosalMagdalena;SAN MIGUEL DEL TIGRE;Magdalena medio;Antioquia - Magdalena medio;
24050100;FUENTE LA [24050100];-73,2798923;6,707247776;736;1376;Santander;Zapatoca;MagdalenaCauca;RioSuarez;LA PEÑA;;Santander - ;
24055030;ZAPATOCA [24055030];-73,28274797;6,792773644;1822;1107;Santander;Zapatoca;MagdalenaCauca;RioSogamoso;LAS PUENTES;;Santander - ;
27030030;ZARAGOZA [27030030];-74,87238979;7,486223823;80;1569;Antioquia;Zaragoza;MagdalenaCauca;BajoNechi(md);;Bajo Cauca;Antioquia - Bajo Cauca;
27030090;BOSQUE EL [27030090];-74,83933562;7,319304003;199;1532;Antioquia;Zaragoza;MagdalenaCauca;RioPorce;EL SALTILLO;Bajo Cauca;Antioquia - Bajo Cauca;
27030210;ZARAGOZA [27030210];-74,87238979;7,486223823;80;1569;Antioquia;Zaragoza;MagdalenaCauca;BajoNechi(md);;Bajo Cauca;Antioquia - Bajo Cauca;
27035010;MONTES NEGROS [27035010];-74,71666339;7,500001311;166;1542;Antioquia;Zaragoza;MagdalenaCauca;BajoNechi(md);LA BONGA;Bajo Cauca;Antioquia - Bajo Cauca;
27040020;ALTO DEL INDIO [27040020];-74,95275395;7,530996752;102;1562;Antioquia;Zaragoza;MagdalenaCauca;DirectosalBajoNechi(mi);MAESTRO ESTEBAN OCCIDENTAL;Bajo Cauca;Antioquia - Bajo Cauca;
