dp;depto_nom;dp_mp;municipio;area_geografica;año;Poblacion
15;Boyacá;15522;Panqueba;rural;2005;1214
15;Boyacá;15531;Pauna;urbano;2005;2573
15;Boyacá;15531;Pauna;rural;2005;7765
15;Boyacá;15533;Paya;urbano;2005;493
15;Boyacá;15533;Paya;rural;2005;2155
15;Boyacá;15537;Paz de Rio;urbano;2005;3103
15;Boyacá;15537;Paz de Rio;rural;2005;2155
15;Boyacá;15542;Pesca;urbano;2005;2377
15;Boyacá;15542;Pesca;rural;2005;7385
15;Boyacá;15550;Pisba;urbano;2005;343
15;Boyacá;15550;Pisba;rural;2005;1190
15;Boyacá;15572;Puerto Boyaca;urbano;2005;33806
15;Boyacá;15572;Puerto Boyaca;rural;2005;16495
15;Boyacá;15580;Quipama;urbano;2005;1675
15;Boyacá;15580;Quipama;rural;2005;7118
15;Boyacá;15599;Ramiriqui;urbano;2005;4702
15;Boyacá;15599;Ramiriqui;rural;2005;6087
15;Boyacá;15600;Raquira;urbano;2005;2482
15;Boyacá;15600;Raquira;rural;2005;10040
15;Boyacá;15621;Rondon;urbano;2005;508
15;Boyacá;15621;Rondon;rural;2005;2503
15;Boyacá;15632;Saboya;urbano;2005;764
15;Boyacá;15632;Saboya;rural;2005;12193
15;Boyacá;15638;Sachica;urbano;2005;1664
15;Boyacá;15638;Sachica;rural;2005;2204
15;Boyacá;15646;Samaca;urbano;2005;4862
15;Boyacá;15646;Samaca;rural;2005;12752
15;Boyacá;15660;San Eduardo;urbano;2005;723
15;Boyacá;15660;San Eduardo;rural;2005;1201
15;Boyacá;15664;San Jose de Pare;urbano;2005;969
15;Boyacá;15664;San Jose de Pare;rural;2005;4750
15;Boyacá;15667;San Luis de Gaceno;urbano;2005;2106
15;Boyacá;15667;San Luis de Gaceno;rural;2005;4277
15;Boyacá;15673;San Mateo;urbano;2005;1471
15;Boyacá;15673;San Mateo;rural;2005;3319
15;Boyacá;15676;San Miguel de Sema;urbano;2005;479
15;Boyacá;15676;San Miguel de Sema;rural;2005;4133
15;Boyacá;15681;San Pablo de Borbur;urbano;2005;1263
15;Boyacá;15681;San Pablo de Borbur;rural;2005;9661
15;Boyacá;15686;Santana;urbano;2005;2211
15;Boyacá;15686;Santana;rural;2005;5642
15;Boyacá;15690;Santa Maria;urbano;2005;2518
15;Boyacá;15690;Santa Maria;rural;2005;2117
15;Boyacá;15693;Santa Rosa de Viterbo;urbano;2005;6986
15;Boyacá;15693;Santa Rosa de Viterbo;rural;2005;6263
15;Boyacá;15696;Santa Sofia;urbano;2005;778
15;Boyacá;15696;Santa Sofia;rural;2005;2343
15;Boyacá;15720;Sativanorte;urbano;2005;590
15;Boyacá;15720;Sativanorte;rural;2005;2185
15;Boyacá;15723;Sativasur;urbano;2005;310
15;Boyacá;15723;Sativasur;rural;2005;1041
15;Boyacá;15740;Siachoque;urbano;2005;1405
15;Boyacá;15740;Siachoque;rural;2005;7489
15;Boyacá;15753;Soata;urbano;2005;5752
15;Boyacá;15753;Soata;rural;2005;3561
15;Boyacá;15755;Socota;urbano;2005;1125
15;Boyacá;15755;Socota;rural;2005;9170
15;Boyacá;15757;Socha;urbano;2005;3605
15;Boyacá;15757;Socha;rural;2005;3988
15;Boyacá;15759;Sogamoso;urbano;2005;96828
15;Boyacá;15759;Sogamoso;rural;2005;20266
15;Boyacá;15761;Somondoco;urbano;2005;761
15;Boyacá;15761;Somondoco;rural;2005;3598
15;Boyacá;15762;Sora;urbano;2005;469
15;Boyacá;15762;Sora;rural;2005;2507
15;Boyacá;15763;Sotaquira;urbano;2005;721
15;Boyacá;15763;Sotaquira;rural;2005;8245
15;Boyacá;15764;Soraca;urbano;2005;730
15;Boyacá;15764;Soraca;rural;2005;5215
15;Boyacá;15774;Susacon;urbano;2005;943
15;Boyacá;15774;Susacon;rural;2005;2755
15;Boyacá;15776;Sutamarchan;urbano;2005;1254
15;Boyacá;15776;Sutamarchan;rural;2005;4866
15;Boyacá;15778;Sutatenza;urbano;2005;743
15;Boyacá;15778;Sutatenza;rural;2005;3823
15;Boyacá;15790;Tasco;urbano;2005;1842
15;Boyacá;15790;Tasco;rural;2005;5083
15;Boyacá;15798;Tenza;urbano;2005;1206
15;Boyacá;15798;Tenza;rural;2005;3445
15;Boyacá;15804;Tibana;urbano;2005;1546
15;Boyacá;15804;Tibana;rural;2005;8165
15;Boyacá;15806;Tibasosa;urbano;2005;4184
15;Boyacá;15806;Tibasosa;rural;2005;8442
15;Boyacá;15808;Tinjaca;urbano;2005;412
15;Boyacá;15808;Tinjaca;rural;2005;2527
15;Boyacá;15810;Tipacoque;urbano;2005;953
15;Boyacá;15810;Tipacoque;rural;2005;2902
15;Boyacá;15814;Toca;urbano;2005;3422
15;Boyacá;15814;Toca;rural;2005;7139
15;Boyacá;15816;Togüi;urbano;2005;715
15;Boyacá;15816;Togüi;rural;2005;4514
15;Boyacá;15820;Topaga;urbano;2005;1255
15;Boyacá;15820;Topaga;rural;2005;2428
15;Boyacá;15822;Tota;urbano;2005;592
15;Boyacá;15822;Tota;rural;2005;5084
15;Boyacá;15832;Tunungua;urbano;2005;288
15;Boyacá;15832;Tunungua;rural;2005;1332
15;Boyacá;15835;Turmeque;urbano;2005;2434
15;Boyacá;15835;Turmeque;rural;2005;5148
15;Boyacá;15837;Tuta;urbano;2005;2176
15;Boyacá;15837;Tuta;rural;2005;6808
15;Boyacá;15839;Tutaza;urbano;2005;196
15;Boyacá;15839;Tutaza;rural;2005;2058
15;Boyacá;15842;Umbita;urbano;2005;1565
15;Boyacá;15842;Umbita;rural;2005;8540
15;Boyacá;15861;Ventaquemada;urbano;2005;1964
15;Boyacá;15861;Ventaquemada;rural;2005;12440
15;Boyacá;15879;Viracacha;urbano;2005;381
15;Boyacá;15879;Viracacha;rural;2005;3096
15;Boyacá;15897;Zetaquira;urbano;2005;1022
15;Boyacá;15897;Zetaquira;rural;2005;4149
17;Caldas;17001;Manizales;urbano;2005;353312
17;Caldas;17001;Manizales;rural;2005;26660
17;Caldas;17013;Aguadas;urbano;2005;10267
17;Caldas;17013;Aguadas;rural;2005;14041
17;Caldas;17042;Anserma;urbano;2005;20334
17;Caldas;17042;Anserma;rural;2005;14763
17;Caldas;17050;Aranzazu;urbano;2005;6867
17;Caldas;17050;Aranzazu;rural;2005;5948
17;Caldas;17088;Belalcazar;urbano;2005;5027
17;Caldas;17088;Belalcazar;rural;2005;6845
17;Caldas;17174;Chinchina;urbano;2005;45113
17;Caldas;17174;Chinchina;rural;2005;8383
17;Caldas;17272;Filadelfia;urbano;2005;4159
17;Caldas;17272;Filadelfia;rural;2005;8578
17;Caldas;17380;La Dorada;urbano;2005;65501
17;Caldas;17380;La Dorada;rural;2005;7424
17;Caldas;17388;La Merced;urbano;2005;2190
17;Caldas;17388;La Merced;rural;2005;4562
17;Caldas;17433;Manzanares;urbano;2005;9864
17;Caldas;17433;Manzanares;rural;2005;15240
17;Caldas;17442;Marmato;urbano;2005;1146
17;Caldas;17442;Marmato;rural;2005;7309
17;Caldas;17444;Marquetalia;urbano;2005;5806
17;Caldas;17444;Marquetalia;rural;2005;8992
17;Caldas;17446;Marulanda;urbano;2005;1148
17;Caldas;17446;Marulanda;rural;2005;2341
17;Caldas;17486;Neira;urbano;2005;13967
17;Caldas;17486;Neira;rural;2005;14173
17;Caldas;17495;Norcasia;urbano;2005;4141
17;Caldas;17495;Norcasia;rural;2005;2762
17;Caldas;17513;Pacora;urbano;2005;6482
17;Caldas;17513;Pacora;rural;2005;8714
17;Caldas;17524;Palestina;urbano;2005;5819
17;Caldas;17524;Palestina;rural;2005;12218
17;Caldas;17541;Pensilvania;urbano;2005;8026
17;Caldas;17541;Pensilvania;rural;2005;18400
17;Caldas;17614;Riosucio;urbano;2005;16465
17;Caldas;17614;Riosucio;rural;2005;38072
17;Caldas;17616;Risaralda;urbano;2005;4151
17;Caldas;17616;Risaralda;rural;2005;6528
17;Caldas;17653;Salamina;urbano;2005;11690
17;Caldas;17653;Salamina;rural;2005;8598
17;Caldas;17662;Samana;urbano;2005;4978
17;Caldas;17662;Samana;rural;2005;20671
17;Caldas;17665;San Jose;urbano;2005;1531
17;Caldas;17665;San Jose;rural;2005;6041
17;Caldas;17777;Supia;urbano;2005;11935
17;Caldas;17777;Supia;rural;2005;12912
17;Caldas;17867;Victoria;urbano;2005;3728
17;Caldas;17867;Victoria;rural;2005;5437
17;Caldas;17873;Villamaria;urbano;2005;36667
17;Caldas;17873;Villamaria;rural;2005;9655
17;Caldas;17877;Viterbo;urbano;2005;10689
17;Caldas;17877;Viterbo;rural;2005;2470
18;Caquetá;18001;Florencia;urbano;2005;121898
18;Caquetá;18001;Florencia;rural;2005;21973
18;Caquetá;18029;Albania;urbano;2005;2237
18;Caquetá;18029;Albania;rural;2005;4157
18;Caquetá;18094;Belen de Los Andaquies;urbano;2005;5556
18;Caquetá;18094;Belen de Los Andaquies;rural;2005;5525
18;Caquetá;18150;Cartagena del Chaira;urbano;2005;9426
18;Caquetá;18150;Cartagena del Chaira;rural;2005;19252
18;Caquetá;18205;Curillo;urbano;2005;6270
18;Caquetá;18205;Curillo;rural;2005;4851
18;Caquetá;18247;El Doncello;urbano;2005;13379
18;Caquetá;18247;El Doncello;rural;2005;8168
18;Caquetá;18256;El Paujil;urbano;2005;8699
18;Caquetá;18256;El Paujil;rural;2005;8935
18;Caquetá;18410;La Montañita;urbano;2005;4245
18;Caquetá;18410;La Montañita;rural;2005;17936
18;Caquetá;18460;Milan;urbano;2005;1603
18;Caquetá;18460;Milan;rural;2005;9884
18;Caquetá;18479;Morelia;urbano;2005;1658
18;Caquetá;18479;Morelia;rural;2005;2060
18;Caquetá;18592;Puerto Rico;urbano;2005;12617
18;Caquetá;18592;Puerto Rico;rural;2005;19791
18;Caquetá;18610;San Jose del Fragua;urbano;2005;4540
18;Caquetá;18610;San Jose del Fragua;rural;2005;9342
18;Caquetá;18753;San Vicente del Caguan;urbano;2005;31011
18;Caquetá;18753;San Vicente del Caguan;rural;2005;25663
18;Caquetá;18756;Solano;urbano;2005;1858
18;Caquetá;18756;Solano;rural;2005;17569
18;Caquetá;18785;Solita;urbano;2005;3047
18;Caquetá;18785;Solita;rural;2005;6087
18;Caquetá;18860;Valparaiso;urbano;2005;3158
18;Caquetá;18860;Valparaiso;rural;2005;7942
19;Cauca;19001;Popayan;urbano;2005;226978
19;Cauca;19001;Popayan;rural;2005;30534
19;Cauca;19022;Almaguer;urbano;2005;1651
19;Cauca;19022;Almaguer;rural;2005;18812
19;Cauca;19050;Argelia;urbano;2005;3155
19;Cauca;19050;Argelia;rural;2005;21383
19;Cauca;19075;Balboa;urbano;2005;6115
19;Cauca;19075;Balboa;rural;2005;17487
19;Cauca;19100;Bolivar;urbano;2005;5296
19;Cauca;19100;Bolivar;rural;2005;38682
19;Cauca;19110;Buenos Aires;urbano;2005;1932
19;Cauca;19110;Buenos Aires;rural;2005;25029
19;Cauca;19130;Cajibio;urbano;2005;1586
19;Cauca;19130;Cajibio;rural;2005;33120
19;Cauca;19137;Caldono;urbano;2005;1358
19;Cauca;19137;Caldono;rural;2005;29548
19;Cauca;19142;Caloto;urbano;2005;4148
19;Cauca;19142;Caloto;rural;2005;32773
19;Cauca;19212;Corinto;urbano;2005;12153
19;Cauca;19212;Corinto;rural;2005;16157
19;Cauca;19256;El Tambo;urbano;2005;5710
19;Cauca;19256;El Tambo;rural;2005;40094
19;Cauca;19290;Florencia;urbano;2005;1313
19;Cauca;19290;Florencia;rural;2005;4715
19;Cauca;19300;Guachene ;urbano;2005;0
19;Cauca;19300;Guachene ;rural;2005;0
19;Cauca;19318;Guapi;urbano;2005;16273
19;Cauca;19318;Guapi;rural;2005;12390
19;Cauca;19355;Inza;urbano;2005;2140
19;Cauca;19355;Inza;rural;2005;24849
19;Cauca;19364;Jambalo;urbano;2005;1044
19;Cauca;19364;Jambalo;rural;2005;13581
19;Cauca;19392;La Sierra;urbano;2005;1425
19;Cauca;19392;La Sierra;rural;2005;9512
19;Cauca;19397;La Vega;urbano;2005;2555
19;Cauca;19397;La Vega;rural;2005;35880
19;Cauca;19418;Lopez;urbano;2005;4317
19;Cauca;19418;Lopez;rural;2005;15009
19;Cauca;19450;Mercaderes;urbano;2005;4534
19;Cauca;19450;Mercaderes;rural;2005;13168
19;Cauca;19455;Miranda;urbano;2005;22021
19;Cauca;19455;Miranda;rural;2005;11224
19;Cauca;19473;Morales;urbano;2005;1605
19;Cauca;19473;Morales;rural;2005;22786
19;Cauca;19513;Padilla;urbano;2005;3919
19;Cauca;19513;Padilla;rural;2005;4417
19;Cauca;19517;Paez;urbano;2005;2726
19;Cauca;19517;Paez;rural;2005;29074
19;Cauca;19532;Patia;urbano;2005;11679
19;Cauca;19532;Patia;rural;2005;21516
19;Cauca;19533;Piamonte;urbano;2005;543
19;Cauca;19533;Piamonte;rural;2005;6540
19;Cauca;19548;Piendamo;urbano;2005;12694
19;Cauca;19548;Piendamo;rural;2005;23110
19;Cauca;19573;Puerto Tejada;urbano;2005;39009
19;Cauca;19573;Puerto Tejada;rural;2005;5315
19;Cauca;19585;Purace;urbano;2005;1810
19;Cauca;19585;Purace;rural;2005;13160
19;Cauca;19622;Rosas;urbano;2005;1445
19;Cauca;19622;Rosas;rural;2005;11221
19;Cauca;19693;San Sebastian;urbano;2005;1015
19;Cauca;19693;San Sebastian;rural;2005;11805
19;Cauca;19698;Santander de Quilichao;urbano;2005;40251
19;Cauca;19698;Santander de Quilichao;rural;2005;40031
19;Cauca;19701;Santa Rosa;urbano;2005;1626
19;Cauca;19701;Santa Rosa;rural;2005;7953
19;Cauca;19743;Silvia;urbano;2005;4110
19;Cauca;19743;Silvia;rural;2005;26850
19;Cauca;19760;Sotara;urbano;2005;391
19;Cauca;19760;Sotara;rural;2005;15305
19;Cauca;19780;Suarez;urbano;2005;4648
19;Cauca;19780;Suarez;rural;2005;14596
19;Cauca;19785;Sucre;urbano;2005;1420
19;Cauca;19785;Sucre;rural;2005;7535
19;Cauca;19807;Timbio;urbano;2005;10918
19;Cauca;19807;Timbio;rural;2005;19110
19;Cauca;19809;Timbiqui;urbano;2005;3505
19;Cauca;19809;Timbiqui;rural;2005;17380
19;Cauca;19821;Toribio;urbano;2005;1701
19;Cauca;19821;Toribio;rural;2005;24811
19;Cauca;19824;Totoro;urbano;2005;1352
19;Cauca;19824;Totoro;rural;2005;16078
19;Cauca;19845;Villa Rica;urbano;2005;10350
19;Cauca;19845;Villa Rica;rural;2005;3976
20;Cesar;20001;Valledupar;urbano;2005;299065
20;Cesar;20001;Valledupar;rural;2005;55384
20;Cesar;20011;Aguachica;urbano;2005;69039
20;Cesar;20011;Aguachica;rural;2005;13296
20;Cesar;20013;Agustin Codazzi;urbano;2005;38565
20;Cesar;20013;Agustin Codazzi;rural;2005;15404
20;Cesar;20032;Astrea;urbano;2005;8864
20;Cesar;20032;Astrea;rural;2005;9530
20;Cesar;20045;Becerril;urbano;2005;9720
20;Cesar;20045;Becerril;rural;2005;4221
20;Cesar;20060;Bosconia;urbano;2005;27895
20;Cesar;20060;Bosconia;rural;2005;2990
20;Cesar;20175;Chimichagua;urbano;2005;11375
20;Cesar;20175;Chimichagua;rural;2005;19618
20;Cesar;20178;Chiriguana;urbano;2005;13462
20;Cesar;20178;Chiriguana;rural;2005;8684
20;Cesar;20228;Curumani;urbano;2005;18249
20;Cesar;20228;Curumani;rural;2005;9311
20;Cesar;20238;El Copey;urbano;2005;18512
20;Cesar;20238;El Copey;rural;2005;6459
20;Cesar;20250;El Paso;urbano;2005;3816
20;Cesar;20250;El Paso;rural;2005;16992
20;Cesar;20295;Gamarra;urbano;2005;7988
20;Cesar;20295;Gamarra;rural;2005;6484
20;Cesar;20310;Gonzalez;urbano;2005;1593
20;Cesar;20310;Gonzalez;rural;2005;7659
20;Cesar;20383;La Gloria;urbano;2005;5779
20;Cesar;20383;La Gloria;rural;2005;8807
20;Cesar;20400;La Jagua de Ibirico;urbano;2005;16850
20;Cesar;20400;La Jagua de Ibirico;rural;2005;5232
20;Cesar;20443;Manaure;urbano;2005;7229
20;Cesar;20443;Manaure;rural;2005;4088
20;Cesar;20517;Pailitas;urbano;2005;11669
20;Cesar;20517;Pailitas;rural;2005;4233
20;Cesar;20550;Pelaya;urbano;2005;10695
20;Cesar;20550;Pelaya;rural;2005;5866
20;Cesar;20570;Pueblo Bello;urbano;2005;4156
20;Cesar;20570;Pueblo Bello;rural;2005;13072
20;Cesar;20614;Rio de Oro;urbano;2005;5728
20;Cesar;20614;Rio de Oro;rural;2005;8678
20;Cesar;20621;La Paz;urbano;2005;13101
20;Cesar;20621;La Paz;rural;2005;8773
20;Cesar;20710;San Alberto;urbano;2005;14209
20;Cesar;20710;San Alberto;rural;2005;5809
20;Cesar;20750;San Diego;urbano;2005;7311
20;Cesar;20750;San Diego;rural;2005;6461
20;Cesar;20770;San Martin;urbano;2005;7745
20;Cesar;20770;San Martin;rural;2005;9567
20;Cesar;20787;Tamalameque;urbano;2005;5177
20;Cesar;20787;Tamalameque;rural;2005;8869
23;Córdoba;23001;Monteria;urbano;2005;286575
23;Córdoba;23001;Monteria;rural;2005;92395
23;Córdoba;23068;Ayapel;urbano;2005;20456
23;Córdoba;23068;Ayapel;rural;2005;22086
23;Córdoba;23079;Buenavista;urbano;2005;6760
23;Córdoba;23079;Buenavista;rural;2005;12251
23;Córdoba;23090;Canalete;urbano;2005;3410
23;Córdoba;23090;Canalete;rural;2005;13905
23;Córdoba;23162;Cerete;urbano;2005;47094
23;Córdoba;23162;Cerete;rural;2005;36823
23;Córdoba;23168;Chima;urbano;2005;
23;Córdoba;23168;Chima;rural;2005;
23;Córdoba;23182;Chinu;urbano;2005;20886
23;Córdoba;23182;Chinu;rural;2005;22388
23;Córdoba;23189;Cienaga de Oro;urbano;2005;20838
23;Córdoba;23189;Cienaga de Oro;rural;2005;32307
23;Córdoba;23300;Cotorra;urbano;2005;3394
23;Córdoba;23300;Cotorra;rural;2005;11719
23;Córdoba;23350;La Apartada;urbano;2005;9935
23;Córdoba;23350;La Apartada;rural;2005;2767
23;Córdoba;23417;Lorica;urbano;2005;44417
23;Córdoba;23417;Lorica;rural;2005;65899
23;Córdoba;23419;Los Cordobas;urbano;2005;3306
23;Córdoba;23419;Los Cordobas;rural;2005;14531
23;Córdoba;23464;Momil;urbano;2005;8712
23;Córdoba;23464;Momil;rural;2005;5380
23;Córdoba;23466;Montelibano;urbano;2005;49024
23;Córdoba;23466;Montelibano;rural;2005;24223
23;Córdoba;23500;Moñitos;urbano;2005;5339
23;Córdoba;23500;Moñitos;rural;2005;18258
23;Córdoba;23555;Planeta Rica;urbano;2005;38323
23;Córdoba;23555;Planeta Rica;rural;2005;23369
23;Córdoba;23570;Pueblo Nuevo;urbano;2005;11177
23;Córdoba;23570;Pueblo Nuevo;rural;2005;20359
23;Córdoba;23574;Puerto Escondido;urbano;2005;3534
23;Córdoba;23574;Puerto Escondido;rural;2005;18252
23;Córdoba;23580;Puerto Libertador;urbano;2005;13175
23;Córdoba;23580;Puerto Libertador;rural;2005;22011
23;Córdoba;23586;Purisima;urbano;2005;6145
23;Córdoba;23586;Purisima;rural;2005;8532
23;Córdoba;23660;Sahagun;urbano;2005;44985
23;Córdoba;23660;Sahagun;rural;2005;42650
23;Córdoba;23670;San Andres Sotavento;urbano;2005;8555
23;Córdoba;23670;San Andres Sotavento;rural;2005;54592
23;Córdoba;23672;San Antero;urbano;2005;14406
23;Córdoba;23672;San Antero;rural;2005;11717
23;Córdoba;23675;San Bernardo del Viento;urbano;2005;8177
23;Córdoba;23675;San Bernardo del Viento;rural;2005;23228
23;Córdoba;23678;San Carlos;urbano;2005;4524
23;Córdoba;23678;San Carlos;rural;2005;19098
23;Córdoba;23682;San Jose de Ure;urbano;2005;0
23;Córdoba;23682;San Jose de Ure;rural;2005;0
23;Córdoba;23686;San Pelayo;urbano;2005;6902
23;Córdoba;23686;San Pelayo;rural;2005;32358
23;Córdoba;23807;Tierralta;urbano;2005;32875
23;Córdoba;23807;Tierralta;rural;2005;45895
23;Córdoba;23815;Tuchin (5);urbano;2005;
23;Córdoba;23815;Tuchin (5);rural;2005;
23;Córdoba;23855;Valencia;urbano;2005;12374
23;Córdoba;23855;Valencia;rural;2005;21999
25;Cundinamarca;25001;Agua de Dios;urbano;2005;9072
25;Cundinamarca;25001;Agua de Dios;rural;2005;2750
25;Cundinamarca;25019;Alban;urbano;2005;1591
25;Cundinamarca;25019;Alban;rural;2005;4361
25;Cundinamarca;25035;Anapoima;urbano;2005;4865
25;Cundinamarca;25035;Anapoima;rural;2005;6638
25;Cundinamarca;25040;Anolaima;urbano;2005;3967
25;Cundinamarca;25040;Anolaima;rural;2005;9343
25;Cundinamarca;25053;Arbelaez;urbano;2005;4699
25;Cundinamarca;25053;Arbelaez;rural;2005;7107
25;Cundinamarca;25086;Beltran;urbano;2005;350
25;Cundinamarca;25086;Beltran;rural;2005;1597
25;Cundinamarca;25095;Bituima;urbano;2005;417
25;Cundinamarca;25095;Bituima;rural;2005;2240
25;Cundinamarca;25099;Bojaca;urbano;2005;6800
25;Cundinamarca;25099;Bojaca;rural;2005;2079
25;Cundinamarca;25120;Cabrera;urbano;2005;1032
25;Cundinamarca;25120;Cabrera;rural;2005;3652
25;Cundinamarca;25123;Cachipay;urbano;2005;3200
25;Cundinamarca;25123;Cachipay;rural;2005;6795
25;Cundinamarca;25126;Cajica;urbano;2005;27111
25;Cundinamarca;25126;Cajica;rural;2005;18280
25;Cundinamarca;25148;Caparrapi;urbano;2005;2503
25;Cundinamarca;25148;Caparrapi;rural;2005;13980
25;Cundinamarca;25151;Caqueza;urbano;2005;6410
25;Cundinamarca;25151;Caqueza;rural;2005;10032
25;Cundinamarca;25154;Carmen de Carupa;urbano;2005;1689
25;Cundinamarca;25154;Carmen de Carupa;rural;2005;6802
25;Cundinamarca;25168;Chaguani;urbano;2005;804
25;Cundinamarca;25168;Chaguani;rural;2005;3297
25;Cundinamarca;25175;Chia;urbano;2005;73841
25;Cundinamarca;25175;Chia;rural;2005;24055
25;Cundinamarca;25178;Chipaque;urbano;2005;2341
25;Cundinamarca;25178;Chipaque;rural;2005;6054
25;Cundinamarca;25181;Choachi;urbano;2005;3450
25;Cundinamarca;25181;Choachi;rural;2005;7715
25;Cundinamarca;25183;Choconta;urbano;2005;9220
25;Cundinamarca;25183;Choconta;rural;2005;10292
25;Cundinamarca;25200;Cogua;urbano;2005;5356
25;Cundinamarca;25200;Cogua;rural;2005;12920
25;Cundinamarca;25214;Cota;urbano;2005;10787
25;Cundinamarca;25214;Cota;rural;2005;9122
25;Cundinamarca;25224;Cucunuba;urbano;2005;1156
25;Cundinamarca;25224;Cucunuba;rural;2005;5857
25;Cundinamarca;25245;El Colegio;urbano;2005;7636
25;Cundinamarca;25245;El Colegio;rural;2005;12794
25;Cundinamarca;25258;El Peñon;urbano;2005;450
25;Cundinamarca;25258;El Peñon;rural;2005;4527
25;Cundinamarca;25260;El Rosal;urbano;2005;9201
25;Cundinamarca;25260;El Rosal;rural;2005;4301
25;Cundinamarca;25269;Facatativa;urbano;2005;95640
25;Cundinamarca;25269;Facatativa;rural;2005;11812
25;Cundinamarca;25279;Fomeque;urbano;2005;4101
25;Cundinamarca;25279;Fomeque;rural;2005;8056
25;Cundinamarca;25281;Fosca;urbano;2005;1497
25;Cundinamarca;25281;Fosca;rural;2005;5157
25;Cundinamarca;25286;Funza;urbano;2005;57110
25;Cundinamarca;25286;Funza;rural;2005;4270
25;Cundinamarca;25288;Fuquene;urbano;2005;235
25;Cundinamarca;25288;Fuquene;rural;2005;4979
25;Cundinamarca;25290;Fusagasuga;urbano;2005;86232
25;Cundinamarca;25290;Fusagasuga;rural;2005;22706
25;Cundinamarca;25293;Gachala;urbano;2005;1891
25;Cundinamarca;25293;Gachala;rural;2005;4025
25;Cundinamarca;25295;Gachancipa;urbano;2005;5882
25;Cundinamarca;25295;Gachancipa;rural;2005;5004
25;Cundinamarca;25297;Gacheta;urbano;2005;3263
25;Cundinamarca;25297;Gacheta;rural;2005;7146
25;Cundinamarca;25299;Gama;urbano;2005;669
25;Cundinamarca;25299;Gama;rural;2005;3204
25;Cundinamarca;25307;Girardot;urbano;2005;94359
25;Cundinamarca;25307;Girardot;rural;2005;3475
25;Cundinamarca;25312;Granada;urbano;2005;1609
25;Cundinamarca;25312;Granada;rural;2005;5267
25;Cundinamarca;25317;Guacheta;urbano;2005;3614
25;Cundinamarca;25317;Guacheta;rural;2005;7903
25;Cundinamarca;25320;Guaduas;urbano;2005;15051
25;Cundinamarca;25320;Guaduas;rural;2005;16780
25;Cundinamarca;25322;Guasca;urbano;2005;4020
