dpnom;año;area_geografica;sexo;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
Nacional;2004;Total;Hombres;412003;415903;420294;424775;429042;432644;435090;436160;435816;434128;430997;427345;420900;414391;407054;399456;392195;385813;380305;376003;372169;368234;362839;355616;346230;335197;323501;312396;302846;295552;290350;287462;286266;285771;285402;285006;284151;282404;279928;276315;271554;265701;258643;250856;242650;234142;225301;216510;207780;199274;190934;182950;175229;167710;160397;153324;146290;139411;132635;126056;119648;113403;107386;101648;96511;91702;87161;83093;79354;75200;71620;67969;64291;60487;56709;53001;49238;45289;41276;37295;33162;29039;25139;22424;20098;17738;12562;10537;8756;7212;5893;4749;3753;2945;2288;1795;1416;1139;935;746;2291
Nacional;2005;Cabecera;Hombres;278432;281550;285384;289445;293623;297999;301956;305112;307287;308247;307895;306323;304029;300844;297071;292629;287989;283828;280500;278124;276724;275793;274360;271470;266795;260345;252522;243913;235459;228070;222252;217994;215414;214296;213928;213594;213362;212518;210701;208013;204369;199771;194441;188742;182766;176489;169951;163338;156939;150680;144598;138681;132799;126950;121075;115451;109945;104523;99227;94055;89013;84101;79281;74552;70046;65980;62117;58533;55363;52531;49502;46930;44333;41624;38905;36193;33618;30975;28268;25575;22903;20171;17501;14976;13252;11716;10411;7176;5955;4906;4002;3260;2596;2045;1606;1271;996;795;717;577;1765
Nacional;2005;Centros Poblados y Rural Disperso;Hombres;129664;129541;129944;130446;130716;130625;130248;129520;128343;126970;125574;123976;121718;119034;116098;113075;109929;106674;103405;100131;97048;93990;91310;88714;86080;83063;79854;76780;74194;72154;70774;69956;69742;69706;69683;69689;69611;69639;69757;70000;70068;69996;69427;68118;66340;64426;62450;60222;57844;55370;52943;50498;48399;46509;44874;43187;41568;39952;38339;36713;35163;33637;32182;30838;29590;28492;27464;26466;25470;24521;23313;22262;21200;20195;19133;18047;16963;15844;14677;13403;12158;10840;9464;8132;7256;6587;5736;3914;3275;2695;2213;1797;1457;1143;899;693;549;434;290;269;603
Nacional;2005;Total;Hombres;408096;411091;415328;419891;424339;428624;432204;434632;435630;435217;433469;430299;425747;419878;413169;405704;397918;390502;383905;378255;373772;369783;365670;360184;352875;343408;332376;320693;309653;300224;293026;287950;285156;284002;283611;283283;282973;282157;280458;278013;274437;269767;263868;256860;249106;240915;232401;223560;214783;206050;197541;189179;181198;173459;165949;158638;151513;144475;137566;130768;124176;117738;111463;105390;99636;94472;89581;84999;80833;77052;72815;69192;65533;61819;58038;54240;50581;46819;42945;38978;35061;31011;26965;23108;20508;18303;16147;11090;9230;7601;6215;5057;4053;3188;2505;1964;1545;1229;1007;846;2368
Nacional;2006;Cabecera;Hombres;276958;278797;282203;286231;290396;294655;298994;303058;306181;308398;309379;309015;307521;305097;301982;298099;293649;289074;285028;281720;279179;277648;276254;274315;271011;266238;259652;251557;242675;234059;226543;220683;216462;214181;213219;212770;212493;212070;210921;208885;206212;202500;198073;193192;187791;181821;175546;169146;162724;156399;150160;144082;137947;131873;125801;119945;114256;108735;103314;98009;92779;87719;82735;77800;73039;68515;64365;60531;57002;53855;50975;47976;45346;42663;39948;37218;34542;31955;29338;26681;24019;21382;18746;16122;13668;12036;10584;9383;6269;5171;4217;3427;2751;2197;1715;1359;1061;842;741;588;1848
Nacional;2006;Centros Poblados y Rural Disperso;Hombres;128063;127611;127794;128276;128780;129020;128987;128500;127806;126567;125157;123739;122022;119816;116956;113976;110801;107405;103858;100387;97107;94004;91265;88971;86701;84117;81232;78334;75617;73291;71494;70266;69517;69074;68950;69049;69032;69188;69547;69907;70157;70314;70071;69069;67473;65691;63780;61654;59224;56760;54250;51805;49560;47637;45954;44265;42614;40981;39335;37688;36104;34535;33046;31667;30318;29044;27973;26855;25743;24656;23703;22424;21385;20364;19356;18299;17197;16134;15024;13844;12607;11383;10062;8731;7437;6590;5964;5168;3419;2816;2305;1866;1527;1212;949;733;581;451;301;272;619
Nacional;2006;Total;Hombres;405021;406408;409997;414507;419176;423675;427981;431558;433987;434965;434536;432754;429543;424913;418938;412075;404450;396479;388886;382107;376286;371652;367519;363286;357712;350355;340884;329891;318292;307350;298037;290949;285979;283255;282169;281819;281525;281258;280468;278792;276369;272814;268144;262261;255264;247512;239326;230800;221948;213159;204410;195887;187507;179510;171755;164210;156870;149716;142649;135697;128883;122254;115781;109467;103357;97559;92338;87386;82745;78511;74678;70400;66731;63027;59304;55517;51739;48089;44362;40525;36626;32765;28808;24853;21105;18626;16548;14551;9688;7987;6522;5293;4278;3409;2664;2092;1642;1293;1042;860;2467
Nacional;2007;Cabecera;Hombres;274149;277272;279531;283102;287230;291468;295686;300116;304146;307318;309542;310498;310198;308579;306216;302992;299114;294733;290270;286247;282776;280087;278111;276208;273860;270458;265556;258707;250325;241298;232568;225014;219200;215299;213171;212139;211738;211256;210526;209146;207120;204364;200836;196842;192242;186843;180872;174743;168532;162178;155874;149637;143329;136987;130678;124643;118720;113010;107487;102070;96684;91445;86307;81207;76237;71452;66859;62733;58957;55469;52263;49414;46354;43637;40925;38201;35492;32814;30241;27680;25042;22431;19880;17297;14760;12406;10862;9512;8414;5458;4467;3626;2907;2336;1852;1459;1143;905;788;617;1932
Nacional;2007;Centros Poblados y Rural Disperso;Hombres;126188;126087;125978;126237;126722;127186;127485;127344;126872;126104;124813;123389;121840;120165;117781;114875;111730;108303;104614;100875;97404;94119;91335;88981;87013;84776;82317;79741;77203;74758;72677;71047;69881;68909;68383;68376;68459;68670;69158;69759;70126;70449;70440;69748;68460;66859;65066;63001;60670;58153;55645;53114;50878;48818;47103;45363;43707;42037;40373;38699;37090;35488;33955;32538;31158;29783;28536;27379;26141;24935;23841;22817;21549;20552;19516;18507;17431;16359;15298;14168;13022;11806;10579;9303;8020;6754;5962;5377;4647;2952;2413;1948;1591;1278;1015;778;615;482;315;281;636
Nacional;2007;Total;Hombres;400337;403359;405509;409339;413952;418654;423171;427460;431018;433422;434355;433887;432038;428744;423997;417867;410844;403036;394884;387122;380180;374206;369446;365189;360873;355234;347873;338448;327528;316056;305245;296061;289081;284208;281554;280515;280197;279926;279684;278905;277246;274813;271276;266590;260702;253702;245938;237744;229202;220331;211519;202751;194207;185805;177781;170006;162427;155047;147860;140769;133774;126933;120262;113745;107395;101235;95395;90112;85098;80404;76104;72231;67903;64189;60441;56708;52923;49173;45539;41848;38064;34237;30459;26600;22780;19160;16824;14889;13061;8410;6880;5574;4498;3614;2867;2237;1758;1387;1103;898;2568
Nacional;2008;Cabecera;Hombres;271786;274606;277982;280533;284181;288378;292565;296874;301263;305326;308512;310691;311707;311278;309716;307240;304012;300202;295922;291475;287294;283669;280530;278049;275727;273283;269745;264575;257448;248908;239771;231023;223538;218054;214319;212130;211141;210535;209734;208760;207381;205264;202670;199571;195857;191259;185852;180015;174082;167933;161614;155292;148835;142311;135731;129444;123356;117404;111703;106176;100699;95291;89974;84716;79580;74584;69727;65168;61109;57374;53836;50662;47746;44605;41852;39114;36411;33691;31036;28516;25964;23376;20856;18364;15863;13445;11198;9754;8495;7544;4734;3851;3085;2483;1990;1587;1239;982;858;662;2033
Nacional;2008;Centros Poblados y Rural Disperso;Hombres;124561;124321;124487;124503;124757;125209;125722;125915;125776;125225;124401;123085;121526;120011;118149;115704;112632;109228;105500;101617;97887;94423;91454;89065;87035;85099;82974;80822;78604;76335;74149;72244;70675;69295;68233;67831;67820;68117;68663;69394;69990;70437;70589;70135;69146;67842;66229;64280;62000;59573;57017;54489;52165;50119;48276;46498;44794;43123;41423;39729;38086;36460;34899;33452;32023;30626;29267;27946;26666;25334;24124;22945;21944;20711;19699;18654;17619;16569;15503;14421;13319;12199;10974;9791;8557;7313;6100;5356;4838;4138;2536;2052;1674;1333;1070;835;653;518;336;299;660
Nacional;2008;Total;Hombres;396347;398927;402469;405036;408938;413587;418287;422789;427039;430551;432913;433776;433233;431289;427865;422944;416644;409430;401422;393092;385181;378092;371984;367114;362762;358382;352719;345397;336052;325243;313920;303267;294213;287349;282552;279961;278961;278652;278397;278154;277371;275701;273259;269706;265003;259101;252081;244295;236082;227506;218631;209781;201000;192430;184007;175942;168150;160527;153126;145905;138785;131751;124873;118168;111603;105210;98994;93114;87775;82708;77960;73607;69690;65316;61551;57768;54030;50260;46539;42937;39283;35575;31830;28155;24420;20758;17298;15110;13333;11682;7270;5903;4759;3816;3060;2422;1892;1500;1194;961;2693
Nacional;2009;Cabecera;Hombres;269834;272394;275453;278940;281688;285384;289525;293797;298070;302487;306550;309715;311952;312847;312464;310803;308307;305152;301440;297164;292539;288217;284130;280482;277604;275193;272611;268797;263331;256041;247384;238232;229558;222420;217121;213320;211178;209985;209054;208010;207018;205538;203576;201403;198573;194845;190227;184957;179309;173442;167310;160994;154435;147760;140981;134442;128082;121975;116028;110330;104725;99238;93740;88305;83013;77854;72786;67961;63483;59472;55688;52194;48948;45947;42779;39991;37265;34543;31847;29249;26734;24216;21730;19266;16859;14475;12178;10060;8701;7589;6736;4100;3292;2649;2121;1714;1354;1063;936;723;2164
Nacional;2009;Centros Poblados y Rural Disperso;Hombres;123173;122805;122831;123049;123116;123339;123841;124241;124438;124219;123603;122749;121290;119762;118058;116128;113509;110172;106452;102522;98651;94931;91802;89238;87170;85173;83347;81516;79722;77775;75756;73746;71910;70125;68660;67727;67323;67528;68149;68936;69661;70337;70601;70311;69554;68542;67226;65441;63273;60898;58424;55849;53532;51402;49580;47672;45934;44219;42506;40776;39114;37460;35878;34392;32945;31492;30116;28684;27232;25857;24532;23234;22065;21105;19852;18834;17756;16737;15689;14603;13558;12474;11334;10160;9017;7822;6631;5479;4799;4301;3682;2161;1761;1406;1124;881;710;551;366;319;693
Nacional;2009;Total;Hombres;393007;395199;398284;401989;404804;408723;413366;418038;422508;426706;430153;432464;433242;432609;430522;426931;421816;415324;407892;399686;391190;383148;375932;369720;364774;360366;355958;350313;343053;333816;323140;311978;301468;292545;285781;281047;278501;277513;277203;276946;276679;275875;274177;271714;268127;263387;257453;250398;242582;234340;225734;216843;207967;199162;190561;182114;174016;166194;158534;151106;143839;136698;129618;122697;115958;109346;102902;96645;90715;85329;80220;75428;71013;67052;62631;58825;55021;51280;47536;43852;40292;36690;33064;29426;25876;22297;18809;15539;13500;11890;10418;6261;5053;4055;3245;2595;2064;1614;1302;1042;2857
Nacional;2010;Cabecera;Hombres;268190;270421;273231;276387;279915;282851;286486;290710;294951;299258;303693;307738;310976;313095;314042;313569;311904;309477;306429;302713;298246;293465;288687;284090;280054;277100;274565;271718;267605;261962;254554;245856;236785;228469;221523;216174;212425;210087;208570;207382;206320;205211;203878;202323;200417;197568;193802;189312;184225;178635;172788;166656;160092;153299;146377;139632;133023;126645;120549;114597;108826;103200;97624;91997;86525;81213;75967;70938;66203;61771;57729;53985;50429;47092;44058;40870;38086;35324;32622;29978;27392;24915;22488;20056;17682;15393;13136;10967;8969;7749;6744;6015;3514;2836;2270;1834;1465;1177;1010;800;2329
Nacional;2010;Centros Poblados y Rural Disperso;Hombres;122086;121603;121498;121577;121781;121869;122146;122545;122938;123056;122769;122111;121112;119676;117963;116189;114069;111175;107511;103583;99663;95791;92415;89694;87456;85428;83535;82002;80527;78998;77295;75450;73513;71451;69585;68252;67314;67132;67664;68522;69308;70113;70611;70428;69821;69036;68007;66506;64491;62215;59790;57285;54932;52815;50906;49016;47149;45399;43638;41887;40193;38508;36902;35395;33907;32431;31010;29553;27983;26441;25065;23661;22369;21231;20259;18992;17939;16872;15855;14785;13726;12700;11596;10504;9369;8256;7120;5984;4919;4266;3824;3255;1863;1489;1189;932;752;601;388;345;732
Nacional;2010;Total;Hombres;390276;392024;394729;397964;401696;404720;408632;413255;417889;422314;426462;429849;432088;432771;432005;429758;425973;420652;413940;406296;397909;389256;381102;373784;367510;362528;358100;353720;348132;340960;331849;321306;310298;299920;291108;284426;279739;277219;276234;275904;275628;275324;274489;272751;270238;266604;261809;255818;248716;240850;232578;223941;215024;206114;197283;188648;180172;172044;164187;156484;149019;141708;134526;127392;120432;113644;106977;100491;94186;88212;82794;77646;72798;68323;64317;59862;56025;52196;48477;44763;41118;37615;34084;30560;27051;23649;20256;16951;13888;12015;10568;9270;5377;4325;3459;2766;2217;1778;1398;1145;3061
Nacional;2011;Cabecera;Hombres;266831;268778;271258;274150;277342;280901;283918;287648;291839;296121;300446;304877;309006;312142;314321;315174;314705;313105;310779;307732;303815;299187;293933;288649;283653;279555;276482;273677;270533;266235;260462;253007;244377;235680;227569;220582;215296;211362;208706;206932;205736;204563;203598;202666;201369;199431;196549;192902;188590;183561;177980;172126;165737;158937;151873;144993;138179;131553;125181;119086;113053;107264;101543;95834;90154;84659;79264;74060;69116;64430;59961;55974;52174;48523;45153;42097;38916;36097;33338;30687;28053;25502;23119;20743;18393;16151;13979;11857;9814;7988;6876;5988;5318;3035;2439;1973;1576;1273;1120;867;2522
Nacional;2011;Centros Poblados y Rural Disperso;Hombres;121162;120584;120364;120305;120370;120540;120730;120908;121313;121634;121684;121346;120543;119559;117931;116145;114182;111774;108546;104667;100742;96819;93290;90337;87942;85735;83825;82225;81048;79834;78545;77021;75245;73082;70930;69210;67871;67166;67315;68087;68939;69802;70424;70474;69980;69341;68536;67316;65578;63447;61115;58660;56377;54222;52333;50360;48504;46619;44835;43032;41318;39597;37957;36433;34923;33402;31954;30442;28847;27189;25650;24189;22799;21542;20385;19390;18088;17051;15970;14930;13888;12850;11799;10744;9687;8585;7521;6445;5392;4363;3779;3379;2915;1579;1264;989;798;637;428;367;787
Nacional;2011;Total;Hombres;387993;389362;391622;394455;397712;401441;404648;408556;413152;417755;422130;426223;429549;431701;432252;431319;428887;424879;419325;412399;404557;396006;387223;378986;371595;365290;360307;355902;351581;346069;339007;330028;319622;308762;298499;289792;283167;278528;276021;275019;274675;274365;274022;273140;271349;268772;265085;260218;254168;247008;239095;230786;222114;213159;204206;195353;186683;178172;170016;162118;154371;146861;139500;132267;125077;118061;111218;104502;97963;91619;85611;80163;74973;70065;65538;61487;57004;53148;49308;45617;41941;38352;34918;31487;28080;24736;21500;18302;15206;12351;10655;9367;8233;4614;3703;2962;2374;1910;1548;1234;3309
Nacional;2012;Cabecera;Hombres;265683;267446;269593;272142;275043;278254;281736;284977;288662;292905;297215;301537;306047;310073;313283;315358;316204;315795;314283;311948;308691;304602;299502;293739;288081;283027;278818;275488;272363;269029;264590;258756;251369;243112;234634;226502;219609;214142;209907;207024;205234;203934;202906;202350;201678;200354;198373;195616;192146;187899;182882;177293;171180;164548;157471;150444;143493;136667;130042;123666;117494;111445;105556;99691;93931;88217;82640;77285;72163;67266;62554;58142;54100;50212;46538;43141;40087;36872;34055;31327;28696;26093;23641;21300;19006;16789;14666;12617;10627;8770;7071;6095;5256;4735;2615;2119;1698;1370;1211;958;2741
Nacional;2012;Centros Poblados y Rural Disperso;Hombres;120346;119734;119402;119222;119156;119178;119393;119530;119727;120055;120310;120306;119816;119025;117844;116143;114158;111900;109143;105683;101798;97877;94292;91190;88577;86216;84132;82520;81278;80368;79394;78276;76820;74809;72565;70560;68835;67737;67367;67761;68527;69457;70144;70313;70050;69523;68862;67870;66406;64547;62351;59989;57754;55675;53759;51799;49858;47989;46058;44243;42471;40729;39048;37496;35970;34424;32930;31389;29745;28043;26393;24767;23322;21967;20688;19513;18480;17193;16135;15029;14015;12992;11925;10920;9906;8866;7823;6823;5831;4808;3862;3318;3022;2573;1344;1059;853;678;456;407;846
Nacional;2012;Total;Hombres;386029;387180;388995;391364;394199;397432;401129;404507;408389;412960;417525;421843;425863;429098;431127;431501;430362;427695;423426;417631;410489;402479;393794;384929;376658;369243;362950;358008;353641;349397;343984;337032;328189;317921;307199;297062;288444;281879;277274;274785;273761;273391;273050;272663;271728;269877;267235;263486;258552;252446;245233;237282;228934;220223;211230;202243;193351;184656;176100;167909;159965;152174;144604;137187;129901;122641;115570;108674;101908;95309;88947;82909;77422;72179;67226;62654;58567;54065;50190;46356;42711;39085;35566;32220;28912;25655;22489;19440;16458;13578;10933;9413;8278;7308;3959;3178;2551;2048;1667;1365;3587
