depto_nom;cod_mp;municipio;area_geografica;año;Poblacion;region
Caquetá;18029;Albania;urbano;2008;2333;
La Guajira;44035;Albania;urbano;2008;11301;
Santander;68020;Albania;urbano;2008;494;
Caquetá;18029;Albania;rural;2008;4079;
La Guajira;44035;Albania;rural;2008;11434;
Santander;68020;Albania;rural;2008;4145;
Caquetá;18029;Albania;urbano;2009;2360;
La Guajira;44035;Albania;urbano;2009;11640;
Santander;68020;Albania;urbano;2009;511;
Caquetá;18029;Albania;rural;2009;4047;
La Guajira;44035;Albania;rural;2009;11674;
Santander;68020;Albania;rural;2009;4193;
Caquetá;18029;Albania;urbano;2010;2384;
La Guajira;44035;Albania;urbano;2010;11962;
Santander;68020;Albania;urbano;2010;528;
Caquetá;18029;Albania;rural;2010;4038;
La Guajira;44035;Albania;rural;2010;11935;
Santander;68020;Albania;rural;2010;4245;
Caquetá;18029;Albania;urbano;2011;2406;
La Guajira;44035;Albania;urbano;2011;12266;
Santander;68020;Albania;urbano;2011;544;
Caquetá;18029;Albania;rural;2011;4018;
La Guajira;44035;Albania;rural;2011;12202;
Santander;68020;Albania;rural;2011;4289;
Caquetá;18029;Albania;urbano;2012;2424;
La Guajira;44035;Albania;urbano;2012;12554;
Santander;68020;Albania;urbano;2012;559;
Caquetá;18029;Albania;rural;2012;3995;
La Guajira;44035;Albania;rural;2012;12464;
Santander;68020;Albania;rural;2012;4340;
Caquetá;18029;Albania;urbano;2013;2441;
La Guajira;44035;Albania;urbano;2013;12825;
Santander;68020;Albania;urbano;2013;574;
Caquetá;18029;Albania;rural;2013;3988;
La Guajira;44035;Albania;rural;2013;12741;
Santander;68020;Albania;rural;2013;4387;
Caquetá;18029;Albania;urbano;2014;2454;
La Guajira;44035;Albania;urbano;2014;13078;
Santander;68020;Albania;urbano;2014;588;
Caquetá;18029;Albania;rural;2014;3974;
La Guajira;44035;Albania;rural;2014;13019;
Santander;68020;Albania;rural;2014;4433;
Caquetá;18029;Albania;urbano;2015;2465;
La Guajira;44035;Albania;urbano;2015;13315;
Santander;68020;Albania;urbano;2015;602;
Caquetá;18029;Albania;rural;2015;3965;
La Guajira;44035;Albania;rural;2015;13291;
Santander;68020;Albania;rural;2015;4494;
Caquetá;18029;Albania;urbano;2016;2473;
La Guajira;44035;Albania;urbano;2016;13534;
Santander;68020;Albania;urbano;2016;615;
Caquetá;18029;Albania;rural;2016;3959;
La Guajira;44035;Albania;rural;2016;13568;
Santander;68020;Albania;rural;2016;4547;
Caquetá;18029;Albania;urbano;2017;2479;
La Guajira;44035;Albania;urbano;2017;13737;
Santander;68020;Albania;urbano;2017;627;
Caquetá;18029;Albania;rural;2017;3956;
La Guajira;44035;Albania;rural;2017;13852;
Santander;68020;Albania;rural;2017;4603;
Caquetá;18029;Albania;urbano;2018;2482;
La Guajira;44035;Albania;urbano;2018;13922;
Santander;68020;Albania;urbano;2018;639;
Caquetá;18029;Albania;rural;2018;3952;
La Guajira;44035;Albania;rural;2018;14122;
Santander;68020;Albania;rural;2018;4650;
Caquetá;18029;Albania;urbano;2019;2482;
La Guajira;44035;Albania;urbano;2019;14091;
Santander;68020;Albania;urbano;2019;650;
Caquetá;18029;Albania;rural;2019;3950;
La Guajira;44035;Albania;rural;2019;14383;
Santander;68020;Albania;rural;2019;4707;
Caquetá;18029;Albania;urbano;2020;2480;
La Guajira;44035;Albania;urbano;2020;14242;
Santander;68020;Albania;urbano;2020;660;
Caquetá;18029;Albania;rural;2020;3949;
La Guajira;44035;Albania;rural;2020;14628;
Santander;68020;Albania;rural;2020;4759;
Valle del Cauca;76020;Alcalá;urbano;2005;9303;
Valle del Cauca;76020;Alcalá;rural;2005;8265;
Valle del Cauca;76020;Alcalá;urbano;2006;9491;
Valle del Cauca;76020;Alcalá;rural;2006;8394;
Valle del Cauca;76020;Alcalá;urbano;2007;9684;
Valle del Cauca;76020;Alcalá;rural;2007;8544;
Valle del Cauca;76020;Alcalá;urbano;2008;9883;
Valle del Cauca;76020;Alcalá;rural;2008;8699;
Valle del Cauca;76020;Alcalá;urbano;2009;10088;
Valle del Cauca;76020;Alcalá;rural;2009;8858;
Valle del Cauca;76020;Alcalá;urbano;2010;10299;
Valle del Cauca;76020;Alcalá;rural;2010;9024;
Valle del Cauca;76020;Alcalá;urbano;2011;10516;
Valle del Cauca;76020;Alcalá;rural;2011;9188;
Valle del Cauca;76020;Alcalá;urbano;2012;10738;
Valle del Cauca;76020;Alcalá;rural;2012;9364;
Valle del Cauca;76020;Alcalá;urbano;2013;10966;
Valle del Cauca;76020;Alcalá;rural;2013;9545;
Valle del Cauca;76020;Alcalá;urbano;2014;11200;
Valle del Cauca;76020;Alcalá;rural;2014;9715;
Valle del Cauca;76020;Alcalá;urbano;2015;11440;
Valle del Cauca;76020;Alcalá;rural;2015;9912;
Valle del Cauca;76020;Alcalá;urbano;2016;11686;
Valle del Cauca;76020;Alcalá;rural;2016;10093;
Valle del Cauca;76020;Alcalá;urbano;2017;11937;
Valle del Cauca;76020;Alcalá;rural;2017;10307;
Valle del Cauca;76020;Alcalá;urbano;2018;12194;
Valle del Cauca;76020;Alcalá;rural;2018;10510;
Valle del Cauca;76020;Alcalá;urbano;2019;12457;
Valle del Cauca;76020;Alcalá;rural;2019;10719;
Valle del Cauca;76020;Alcalá;urbano;2020;12726;
Valle del Cauca;76020;Alcalá;rural;2020;10939;
Nariño;52022;Aldana;urbano;2005;1771;
Nariño;52022;Aldana;rural;2005;5079;
Nariño;52022;Aldana;urbano;2006;1765;
Nariño;52022;Aldana;rural;2006;5014;
Nariño;52022;Aldana;urbano;2007;1752;
Nariño;52022;Aldana;rural;2007;4948;
Nariño;52022;Aldana;urbano;2008;1733;
Nariño;52022;Aldana;rural;2008;4890;
Nariño;52022;Aldana;urbano;2009;1708;
Nariño;52022;Aldana;rural;2009;4840;
Nariño;52022;Aldana;urbano;2010;1676;
Nariño;52022;Aldana;rural;2010;4791;
Nariño;52022;Aldana;urbano;2011;1639;
Nariño;52022;Aldana;rural;2011;4758;
Nariño;52022;Aldana;urbano;2012;1594;
Nariño;52022;Aldana;rural;2012;4726;
Nariño;52022;Aldana;urbano;2013;1544;
Nariño;52022;Aldana;rural;2013;4692;
Nariño;52022;Aldana;urbano;2014;1487;
Nariño;52022;Aldana;rural;2014;4676;
Nariño;52022;Aldana;urbano;2015;1424;
Nariño;52022;Aldana;rural;2015;4661;
Nariño;52022;Aldana;urbano;2016;1354;
Nariño;52022;Aldana;rural;2016;4650;
Nariño;52022;Aldana;urbano;2017;1278;
Nariño;52022;Aldana;rural;2017;4651;
Nariño;52022;Aldana;urbano;2018;1196;
Nariño;52022;Aldana;rural;2018;4659;
Nariño;52022;Aldana;urbano;2019;1108;
Nariño;52022;Aldana;rural;2019;4657;
Nariño;52022;Aldana;urbano;2020;1013;
Nariño;52022;Aldana;rural;2020;4672;
Antioquia;5021;Alejandría;urbano;2005;1896;oriente
Antioquia;5021;Alejandría;rural;2005;1920;oriente
Antioquia;5021;Alejandría;urbano;2006;1884;oriente
Antioquia;5021;Alejandría;rural;2006;1905;oriente
Antioquia;5021;Alejandría;urbano;2007;1874;oriente
Antioquia;5021;Alejandría;rural;2007;1873;oriente
Antioquia;5021;Alejandría;urbano;2008;1864;oriente
Antioquia;5021;Alejandría;rural;2008;1860;oriente
Antioquia;5021;Alejandría;urbano;2009;1854;oriente
Antioquia;5021;Alejandría;rural;2009;1834;oriente
Antioquia;5021;Alejandría;urbano;2010;1845;oriente
Antioquia;5021;Alejandría;rural;2010;1807;oriente
Antioquia;5021;Alejandría;urbano;2011;1837;oriente
Antioquia;5021;Alejandría;rural;2011;1781;oriente
Antioquia;5021;Alejandría;urbano;2012;1830;oriente
Antioquia;5021;Alejandría;rural;2012;1745;oriente
Antioquia;5021;Alejandría;urbano;2013;1824;oriente
Antioquia;5021;Alejandría;rural;2013;1726;oriente
Antioquia;5021;Alejandría;urbano;2014;1818;oriente
Antioquia;5021;Alejandría;rural;2014;1684;oriente
Antioquia;5021;Alejandría;urbano;2015;1812;oriente
Antioquia;5021;Alejandría;rural;2015;1654;oriente
Antioquia;5021;Alejandría;urbano;2016;1808;oriente
Antioquia;5021;Alejandría;rural;2016;1627;oriente
Antioquia;5021;Alejandría;urbano;2017;1804;oriente
Antioquia;5021;Alejandría;rural;2017;1589;oriente
Antioquia;5021;Alejandría;urbano;2018;1801;oriente
Antioquia;5021;Alejandría;rural;2018;1560;oriente
Antioquia;5021;Alejandría;urbano;2019;1799;oriente
Antioquia;5021;Alejandría;rural;2019;1508;oriente
Antioquia;5021;Alejandría;urbano;2020;1797;oriente
Antioquia;5021;Alejandría;rural;2020;1481;oriente
Magdalena;47030;Algarrobo;urbano;2005;7364;
Magdalena;47030;Algarrobo;rural;2005;4414;
Magdalena;47030;Algarrobo;urbano;2006;7487;
Magdalena;47030;Algarrobo;rural;2006;4379;
Magdalena;47030;Algarrobo;urbano;2007;7596;
Magdalena;47030;Algarrobo;rural;2007;4346;
Magdalena;47030;Algarrobo;urbano;2008;7697;
Magdalena;47030;Algarrobo;rural;2008;4317;
Magdalena;47030;Algarrobo;urbano;2009;7798;
Magdalena;47030;Algarrobo;rural;2009;4291;
Magdalena;47030;Algarrobo;urbano;2010;7893;
Magdalena;47030;Algarrobo;rural;2010;4268;
Magdalena;47030;Algarrobo;urbano;2011;7995;
Magdalena;47030;Algarrobo;rural;2011;4248;
Magdalena;47030;Algarrobo;urbano;2012;8081;
Magdalena;47030;Algarrobo;rural;2012;4231;
Magdalena;47030;Algarrobo;urbano;2013;8181;
Magdalena;47030;Algarrobo;rural;2013;4218;
Magdalena;47030;Algarrobo;urbano;2014;8273;
Magdalena;47030;Algarrobo;rural;2014;4207;
Magdalena;47030;Algarrobo;urbano;2015;8376;
Magdalena;47030;Algarrobo;rural;2015;4200;
Magdalena;47030;Algarrobo;urbano;2016;8452;
Magdalena;47030;Algarrobo;rural;2016;4195;
Magdalena;47030;Algarrobo;urbano;2017;8547;
Magdalena;47030;Algarrobo;rural;2017;4194;
Magdalena;47030;Algarrobo;urbano;2018;8634;
Magdalena;47030;Algarrobo;rural;2018;4196;
Magdalena;47030;Algarrobo;urbano;2019;8739;
Magdalena;47030;Algarrobo;rural;2019;4201;
Magdalena;47030;Algarrobo;urbano;2020;8834;
Magdalena;47030;Algarrobo;rural;2020;4209;
Huila;41020;Algeciras;urbano;2005;13840;
Huila;41020;Algeciras;rural;2005;9587;
Huila;41020;Algeciras;urbano;2006;14112;
Huila;41020;Algeciras;rural;2006;9460;
Huila;41020;Algeciras;urbano;2007;14352;
Huila;41020;Algeciras;rural;2007;9352;
Huila;41020;Algeciras;urbano;2008;14560;
Huila;41020;Algeciras;rural;2008;9260;
Huila;41020;Algeciras;urbano;2009;14758;
Huila;41020;Algeciras;rural;2009;9193;
Huila;41020;Algeciras;urbano;2010;14924;
Huila;41020;Algeciras;rural;2010;9134;
Huila;41020;Algeciras;urbano;2011;15074;
Huila;41020;Algeciras;rural;2011;9089;
Huila;41020;Algeciras;urbano;2012;15208;
Huila;41020;Algeciras;rural;2012;9056;
Huila;41020;Algeciras;urbano;2013;15322;
Huila;41020;Algeciras;rural;2013;9030;
Huila;41020;Algeciras;urbano;2014;15420;
Huila;41020;Algeciras;rural;2014;9009;
Huila;41020;Algeciras;urbano;2015;15505;
Huila;41020;Algeciras;rural;2015;8994;
Huila;41020;Algeciras;urbano;2016;15582;
Huila;41020;Algeciras;rural;2016;8984;
Huila;41020;Algeciras;urbano;2017;15643;
Huila;41020;Algeciras;rural;2017;8975;
Huila;41020;Algeciras;urbano;2018;15698;
Huila;41020;Algeciras;rural;2018;8970;
Huila;41020;Algeciras;urbano;2019;15740;
Huila;41020;Algeciras;rural;2019;8964;
Huila;41020;Algeciras;urbano;2020;15786;
Huila;41020;Algeciras;rural;2020;8964;
Cauca;19022;Almaguer;urbano;2005;1651;
Cauca;19022;Almaguer;rural;2005;18812;
Cauca;19022;Almaguer;urbano;2006;1647;
Cauca;19022;Almaguer;rural;2006;18923;
Cauca;19022;Almaguer;urbano;2007;1644;
Cauca;19022;Almaguer;rural;2007;19027;
Cauca;19022;Almaguer;urbano;2008;1640;
Cauca;19022;Almaguer;rural;2008;19125;
Cauca;19022;Almaguer;urbano;2009;1636;
Cauca;19022;Almaguer;rural;2009;19217;
Cauca;19022;Almaguer;urbano;2010;1632;
Cauca;19022;Almaguer;rural;2010;19302;
Cauca;19022;Almaguer;urbano;2011;1627;
Cauca;19022;Almaguer;rural;2011;19382;
Cauca;19022;Almaguer;urbano;2012;1623;
Cauca;19022;Almaguer;rural;2012;19454;
Cauca;19022;Almaguer;urbano;2013;1618;
Cauca;19022;Almaguer;rural;2013;19521;
Cauca;19022;Almaguer;urbano;2014;1613;
Cauca;19022;Almaguer;rural;2014;19581;
Cauca;19022;Almaguer;urbano;2015;1608;
Cauca;19022;Almaguer;rural;2015;19635;
Cauca;19022;Almaguer;urbano;2016;1603;
Cauca;19022;Almaguer;rural;2016;19683;
Cauca;19022;Almaguer;urbano;2017;1598;
Cauca;19022;Almaguer;rural;2017;19724;
Cauca;19022;Almaguer;urbano;2018;1592;
Cauca;19022;Almaguer;rural;2018;19759;
Cauca;19022;Almaguer;urbano;2019;1587;
Cauca;19022;Almaguer;rural;2019;19787;
Cauca;19022;Almaguer;urbano;2020;1581;
Cauca;19022;Almaguer;rural;2020;19810;
Boyacá;15022;Almeida;urbano;2005;309;
Boyacá;15022;Almeida;rural;2005;1985;
Boyacá;15022;Almeida;urbano;2006;304;
Boyacá;15022;Almeida;rural;2006;1926;
Boyacá;15022;Almeida;urbano;2007;300;
Boyacá;15022;Almeida;rural;2007;1877;
Boyacá;15022;Almeida;urbano;2008;296;
Boyacá;15022;Almeida;rural;2008;1821;
Boyacá;15022;Almeida;urbano;2009;292;
Boyacá;15022;Almeida;rural;2009;1774;
Boyacá;15022;Almeida;urbano;2010;289;
Boyacá;15022;Almeida;rural;2010;1726;
Boyacá;15022;Almeida;urbano;2011;285;
Boyacá;15022;Almeida;rural;2011;1667;
Boyacá;15022;Almeida;urbano;2012;283;
Boyacá;15022;Almeida;rural;2012;1624;
Boyacá;15022;Almeida;urbano;2013;280;
Boyacá;15022;Almeida;rural;2013;1570;
Boyacá;15022;Almeida;urbano;2014;277;
Boyacá;15022;Almeida;rural;2014;1525;
Boyacá;15022;Almeida;urbano;2015;274;
Boyacá;15022;Almeida;rural;2015;1480;
Boyacá;15022;Almeida;urbano;2016;270;
Boyacá;15022;Almeida;rural;2016;1429;
Boyacá;15022;Almeida;urbano;2017;266;
Boyacá;15022;Almeida;rural;2017;1383;
Boyacá;15022;Almeida;urbano;2018;263;
Boyacá;15022;Almeida;rural;2018;1338;
Boyacá;15022;Almeida;urbano;2019;260;
Boyacá;15022;Almeida;rural;2019;1298;
Boyacá;15022;Almeida;urbano;2020;256;
Boyacá;15022;Almeida;rural;2020;1254;
Tolima;73024;Alpujarra;urbano;2005;1822;
Tolima;73024;Alpujarra;rural;2005;3352;
Tolima;73024;Alpujarra;urbano;2006;1830;
Tolima;73024;Alpujarra;rural;2006;3329;
Tolima;73024;Alpujarra;urbano;2007;1837;
Tolima;73024;Alpujarra;rural;2007;3307;
Tolima;73024;Alpujarra;urbano;2008;1843;
Tolima;73024;Alpujarra;rural;2008;3284;
Tolima;73024;Alpujarra;urbano;2009;1849;
Tolima;73024;Alpujarra;rural;2009;3261;
Tolima;73024;Alpujarra;urbano;2010;1853;
Tolima;73024;Alpujarra;rural;2010;3239;
Tolima;73024;Alpujarra;urbano;2011;1857;
Tolima;73024;Alpujarra;rural;2011;3217;
Tolima;73024;Alpujarra;urbano;2012;1860;
Tolima;73024;Alpujarra;rural;2012;3195;
Tolima;73024;Alpujarra;urbano;2013;1862;
Tolima;73024;Alpujarra;rural;2013;3172;
Tolima;73024;Alpujarra;urbano;2014;1863;
Tolima;73024;Alpujarra;rural;2014;3151;
Tolima;73024;Alpujarra;urbano;2015;1863;
Tolima;73024;Alpujarra;rural;2015;3129;
Tolima;73024;Alpujarra;urbano;2016;1864;
Tolima;73024;Alpujarra;rural;2016;3110;
Tolima;73024;Alpujarra;urbano;2017;1867;
Tolima;73024;Alpujarra;rural;2017;3096;
Tolima;73024;Alpujarra;urbano;2018;1868;
Tolima;73024;Alpujarra;rural;2018;3080;
Tolima;73024;Alpujarra;urbano;2019;1867;
Tolima;73024;Alpujarra;rural;2019;3062;
Tolima;73024;Alpujarra;urbano;2020;1868;
Tolima;73024;Alpujarra;rural;2020;3049;
Huila;41026;Altamira;urbano;2005;2416;
Huila;41026;Altamira;rural;2005;1175;
Huila;41026;Altamira;urbano;2006;2464;
Huila;41026;Altamira;rural;2006;1196;
Huila;41026;Altamira;urbano;2007;2513;
Huila;41026;Altamira;rural;2007;1218;
Huila;41026;Altamira;urbano;2008;2561;
Huila;41026;Altamira;rural;2008;1240;
Huila;41026;Altamira;urbano;2009;2603;
Huila;41026;Altamira;rural;2009;1259;
Huila;41026;Altamira;urbano;2010;2653;
Huila;41026;Altamira;rural;2010;1281;
Huila;41026;Altamira;urbano;2011;2701;
Huila;41026;Altamira;rural;2011;1302;
Huila;41026;Altamira;urbano;2012;2752;
Huila;41026;Altamira;rural;2012;1326;
Huila;41026;Altamira;urbano;2013;2805;
Huila;41026;Altamira;rural;2013;1349;
Huila;41026;Altamira;urbano;2014;2853;
Huila;41026;Altamira;rural;2014;1371;
Huila;41026;Altamira;urbano;2015;2901;
Huila;41026;Altamira;rural;2015;1392;
Huila;41026;Altamira;urbano;2016;2959;
Huila;41026;Altamira;rural;2016;1418;
Huila;41026;Altamira;urbano;2017;3012;
Huila;41026;Altamira;rural;2017;1443;
Huila;41026;Altamira;urbano;2018;3069;
Huila;41026;Altamira;rural;2018;1469;
Huila;41026;Altamira;urbano;2019;3130;
Huila;41026;Altamira;rural;2019;1496;
Huila;41026;Altamira;urbano;2020;3183;
Huila;41026;Altamira;rural;2020;1521;
Chocó;27025;Alto Baudo;urbano;2005;6222;
Chocó;27025;Alto Baudo;rural;2005;22739;
Chocó;27025;Alto Baudo;urbano;2006;6570;
Chocó;27025;Alto Baudo;rural;2006;23059;
Chocó;27025;Alto Baudo;urbano;2007;6914;
Chocó;27025;Alto Baudo;rural;2007;23423;
Chocó;27025;Alto Baudo;urbano;2008;7255;
Chocó;27025;Alto Baudo;rural;2008;23800;
Chocó;27025;Alto Baudo;urbano;2009;7593;
Chocó;27025;Alto Baudo;rural;2009;24184;
Chocó;27025;Alto Baudo;urbano;2010;7927;
Chocó;27025;Alto Baudo;rural;2010;24587;
Chocó;27025;Alto Baudo;urbano;2011;8258;
Chocó;27025;Alto Baudo;rural;2011;25052;
Chocó;27025;Alto Baudo;urbano;2012;8591;
Chocó;27025;Alto Baudo;rural;2012;25526;
Chocó;27025;Alto Baudo;urbano;2013;8918;
Chocó;27025;Alto Baudo;rural;2013;26051;
Chocó;27025;Alto Baudo;urbano;2014;9243;
Chocó;27025;Alto Baudo;rural;2014;26603;
Chocó;27025;Alto Baudo;urbano;2015;9563;
Chocó;27025;Alto Baudo;rural;2015;27210;
Chocó;27025;Alto Baudo;urbano;2016;9878;
Chocó;27025;Alto Baudo;rural;2016;27828;
Chocó;27025;Alto Baudo;urbano;2017;10192;
Chocó;27025;Alto Baudo;rural;2017;28478;
Chocó;27025;Alto Baudo;urbano;2018;10500;
Chocó;27025;Alto Baudo;rural;2018;29184;
Chocó;27025;Alto Baudo;urbano;2019;10807;
Chocó;27025;Alto Baudo;rural;2019;29926;
Chocó;27025;Alto Baudo;urbano;2020;11110;
Chocó;27025;Alto Baudo;rural;2020;30675;
Bolívar;13030;Altos del Rosario;urbano;2005;5373;
Bolívar;13030;Altos del Rosario;rural;2005;5984;
Bolívar;13030;Altos del Rosario;urbano;2006;5641;
Bolívar;13030;Altos del Rosario;rural;2006;5927;
Bolívar;13030;Altos del Rosario;urbano;2007;5892;
Bolívar;13030;Altos del Rosario;rural;2007;5874;
Bolívar;13030;Altos del Rosario;urbano;2008;6157;
Bolívar;13030;Altos del Rosario;rural;2008;5825;
Bolívar;13030;Altos del Rosario;urbano;2009;6423;
Bolívar;13030;Altos del Rosario;rural;2009;5780;
Bolívar;13030;Altos del Rosario;urbano;2010;6686;
Bolívar;13030;Altos del Rosario;rural;2010;5739;
Bolívar;13030;Altos del Rosario;urbano;2011;6961;
Bolívar;13030;Altos del Rosario;rural;2011;5702;
Bolívar;13030;Altos del Rosario;urbano;2012;7240;
Bolívar;13030;Altos del Rosario;rural;2012;5669;
Bolívar;13030;Altos del Rosario;urbano;2013;7518;
Bolívar;13030;Altos del Rosario;rural;2013;5641;
Bolívar;13030;Altos del Rosario;urbano;2014;7798;
Bolívar;13030;Altos del Rosario;rural;2014;5616;
Bolívar;13030;Altos del Rosario;urbano;2015;8073;
Bolívar;13030;Altos del Rosario;rural;2015;5596;
Bolívar;13030;Altos del Rosario;urbano;2016;8367;
Bolívar;13030;Altos del Rosario;rural;2016;5579;
Bolívar;13030;Altos del Rosario;urbano;2017;8648;
Bolívar;13030;Altos del Rosario;rural;2017;5567;
Bolívar;13030;Altos del Rosario;urbano;2018;8926;
Bolívar;13030;Altos del Rosario;rural;2018;5559;
Bolívar;13030;Altos del Rosario;urbano;2019;9208;
Bolívar;13030;Altos del Rosario;rural;2019;5555;
Bolívar;13030;Altos del Rosario;urbano;2020;9479;
Bolívar;13030;Altos del Rosario;rural;2020;5555;
Tolima;73026;Alvarado;urbano;2005;3158;
Tolima;73026;Alvarado;rural;2005;5814;
Tolima;73026;Alvarado;urbano;2006;3194;
Tolima;73026;Alvarado;rural;2006;5773;
Tolima;73026;Alvarado;urbano;2007;3226;
Tolima;73026;Alvarado;rural;2007;5732;
Tolima;73026;Alvarado;urbano;2008;3255;
Tolima;73026;Alvarado;rural;2008;5691;
Tolima;73026;Alvarado;urbano;2009;3279;
Tolima;73026;Alvarado;rural;2009;5650;
Tolima;73026;Alvarado;urbano;2010;3299;
Tolima;73026;Alvarado;rural;2010;5611;
Tolima;73026;Alvarado;urbano;2011;3316;
Tolima;73026;Alvarado;rural;2011;5570;
Tolima;73026;Alvarado;urbano;2012;3335;
Tolima;73026;Alvarado;rural;2012;5539;
Tolima;73026;Alvarado;urbano;2013;3351;
Tolima;73026;Alvarado;rural;2013;5508;
Tolima;73026;Alvarado;urbano;2014;3366;
Tolima;73026;Alvarado;rural;2014;5481;
Tolima;73026;Alvarado;urbano;2015;3379;
Tolima;73026;Alvarado;rural;2015;5455;
Tolima;73026;Alvarado;urbano;2016;3389;
Tolima;73026;Alvarado;rural;2016;5427;
Tolima;73026;Alvarado;urbano;2017;3396;
Tolima;73026;Alvarado;rural;2017;5400;
Tolima;73026;Alvarado;urbano;2018;3402;
Tolima;73026;Alvarado;rural;2018;5375;
Tolima;73026;Alvarado;urbano;2019;3406;
Tolima;73026;Alvarado;rural;2019;5351;
Tolima;73026;Alvarado;urbano;2020;3408;
Tolima;73026;Alvarado;rural;2020;5324;
Antioquia;5030;Amagá;urbano;2005;14070;suroeste
Antioquia;5030;Amagá;rural;2005;13085;suroeste
Antioquia;5030;Amagá;urbano;2006;14411;suroeste
Antioquia;5030;Amagá;rural;2006;13044;suroeste
Antioquia;5030;Amagá;urbano;2007;14719;suroeste
Antioquia;5030;Amagá;rural;2007;12990;suroeste
Antioquia;5030;Amagá;urbano;2008;15011;suroeste
Antioquia;5030;Amagá;rural;2008;12939;suroeste
Antioquia;5030;Amagá;urbano;2009;15294;suroeste
Antioquia;5030;Amagá;rural;2009;12898;suroeste
Antioquia;5030;Amagá;urbano;2010;15568;suroeste
Antioquia;5030;Amagá;rural;2010;12865;suroeste
Antioquia;5030;Amagá;urbano;2011;15827;suroeste
