2018-02-01;;;;;;;;;;;;;;;15,200000000000001;27,547;37,9;;;;;;;;;1,2;;;19,6;10,200000000000001;10,6;9,9;21,499999999999996;5,2;21,5;8,3;9,5;6,5;;;0,30000000000000004;0,8;;1,3;;;5,0;;6,2;4,9;14,067;11,4;;;;;;;;
2018-03-01;;;;;;;;0,6000000000000001;3,4;;;2,7;;;1,3;18,661;59,300000000000004;;;;;;;37,2;;10,6;;;35,6;23,3;42,6;3,0;17,1;16,7;27,7;3,8000000000000003;20,8;23,6;;;7,8;0,5;;;;;7,6000000000000005;58,8;6,7;;26,026;44,9;;;7,4;;;;;
2018-04-01;;;;;;;;46,6;31,6;;;52,4;;;1,2000000000000002;37,816;102,6;;;;;;;30,2;;26,0;;;38,2;37,800000000000004;40,800000000000004;4,0;37,0;;41,300000000000004;39,1;43,9;29,3;;;3,5;0,9;;34,3;;;6,800000000000001;48,0;0,4;;60,604;54,0;;;10,3;;;;;
2018-05-01;;;;;;;;40,2;9,200000000000001;;;43,9;;;;63,676;121,0;;;;;;;;;16,6;;;38,300000000000004;59,6;56,6;3,6;94,9;16,2;49,6;45,7;89,7;6,0;;;0,1;59,4;;49,3;;;9,600000000000001;67,60000000000001;;;70,895;84,0;;1,2000000000000002;;;;;;
2018-06-01;;;;;;;;87,7;78,0;;;11,3;;;;24,85;40,4;;;;;;;;;;;;30,3;;25,8;0,8;24,4;17,3;27,6;45,5;22,0;28,8;;;;73,3;;0,9;;;7,5;24,0;;;17,83;24,1;;1,5;;;;;;
2018-07-01;;;;;;;;28,599999999999998;71,4;;;0,7999999999999999;;;;12,488;34,2;;;;;;;30,8;;;;;19,8;8,600000000000001;25,400000000000002;2,9000000000000004;11,5;9,0;43,900000000000006;19,0;42,0;11,8;;;;91,4;;;;;3,5;15,1;;;7,042;53,1;;14,0;;;;;;
2018-08-01;;;;;;;;41,3;49,1;;;2,9;;;;27,213;102,3;;;;;;;25,400000000000002;;;;;27,1;19,3;13,0;4,800000000000001;16,9;9,0;30,200000000000003;20,7;45,4;;;;;116,5;;;;0,2;1,0;17,2;;;10,785;72,1;;;;;;;;
2018-09-01;;;;;;;;55,3;51,4;;;33,2;;;;54,889;102,4;;;;;;;63,0;;;;;46,1;30,3;45,4;4,3;47,7;13,6;28,900000000000002;12,4;55,4;;;;;85,6;;;;;2,1;48,0;;;62,398;75,8;;;;;;;;
2018-10-01;;;;;;;;46,0;2,3000000000000003;;;51,300000000000004;;;;38,718;96,7;;;;20,4;;;22,6;;;;;35,5;30,3;40,4;4,7;64,9;10,6;50,8;41,3;46,5;;;;16,3;113,5;;4,3;;;2,4000000000000004;39,1;;;51,184;59,9;;;;;;;;
2018-11-01;;;;;;;;77,9;0,1;;;57,2;;;;36,054;109,0;;;;47,1;;;32,2;;;;;;;43,800000000000004;1,9000000000000001;35,6;4,2;;16,8;60,800000000000004;26,9;;;9,700000000000001;67,4;;;;;1,9000000000000001;62,8;;;42,719;60,2;;;78,2;;;;;
2018-12-01;;;;;;;;10,3;22,5;;;21,4;;;2,8;2,26;35,5;5,2;;;13,4;;;13,6;;;;;2,5;;14,600000000000001;0,5;0,7999999999999999;1,4;0,30000000000000004;2,9;24,6;3,4;;;;44,0;;;;;1,2000000000000002;5,4;;;3,03;13,700000000000001;;;5,2;;;;;
2019-01-01;;;;;;;;3,9;2,6;;;0,9;;;13,1;8,981;87,0;14,4;;;16,4;;;8,200000000000001;;;;;11,5;7,5;16,8;;;0,6;15,0;1,9;8,3;0,7;;;;12,700000000000001;;;;;0,9;11,1;;;17,229;8,1;;;4,300000000000001;;;;;
2019-02-01;;;;;;;;;;;;;;;16,7;24,884;25,8;11,8;;;;;;28,6;;;;;24,2;10,2;53,800000000000004;0,7000000000000001;;;36,8;27,8;23,099999999999998;0,6000000000000001;;;;5,3;;;;;0,8;17,8;;;13,036;;;;1,9000000000000001;;;;;
2019-03-01;34,0;11,200000000000001;;;11,2;12,4;4,6000000000000005;15,8;10,4;24,8;1,4;;;35,8;22,2;27,091;100,1;8,6;13,0;;22,0;78,0;9,8;98,0;;;17,2;10,0;15,200000000000001;16,5;22,8;0,4;;13,3;20,6;37,5;38,2;22,3;;38,4;;;156,2;0,1;;;0,2;43,5;;;;;;;7,7;;16,6;51,4;14,799999999999999;36,800000000000004
2019-04-01;96,6;53,800000000000004;57,6;;36,0;41,6;94,0;43,0;24,9;47,4;11,8;;;42,2;25,2;;90,2;75,6;16,8;;11,0;62,6;69,8;0,2;;;84,8;8,2;42,6;33,6;56,8;;;47,4;55,3;15,1;51,8;22,3;;;;;68,4;;14,1;;;30,6;;;;;5,2;;;62,8;47,6;60,0;42,6;23,0
2019-05-01;153,4;51,0;90,6;;65,6;63,2;135,2;58,3;;64,0;;;;58,6;0,6000000000000001;;111,4;70,2;27,400000000000002;;;36,8;60,800000000000004;;;;49,8;54,800000000000004;61,1;72,3;76,8;;;60,7;57,3;0,8;74,7;4,0;;50,2;;11,200000000000001;99,0;;199,7;;;38,7;;;;;;;;58,6;60,0;86,2;33,0;117,8
2019-06-01;78,0;32,4;25,8;;90,0;22,2;50,0;33,0;;21,6;19,0;;;16,8;;;36,6;18,8;;;3,5000000000000004;85,60000000000001;5,6000000000000005;;;;72,0;57,4;40,8;;18,6;;;20,8;31,3;2,3000000000000003;29,3;2,0;37,800000000000004;7,0;;5,6000000000000005;53,2;;8,3;;;24,2;;;;;;;;32,4;27,8;28,400000000000002;40,2;91,2
2019-07-01;99,4;19,6;22,2;;97,2;20,4;84,8;32,0;74,0;19,6;14,200000000000001;;;53,2;0,6000000000000001;;63,800000000000004;29,2;0,2;;13,6;16,2;3,2;;;;14,0;44,4;24,0;;58,6;;;16,1;44,4;0,2;26,400000000000002;383,0;36,0;10,0;;;660,6;;10,6;;;18,0;;;;;;;35,4;9,6;52,6;38,6;50,6;72,2
2019-08-01;;2,2;16,8;;93,0;8,6;67,0;41,9;79,3;36,4;;;;16,0;0,30000000000000004;;2,7;9,200000000000001;0,6000000000000001;26,200000000000003;4,2;0,6000000000000001;1,2000000000000002;0,2;;8,5;8,4;8,4;21,1;;2,4000000000000004;7,1000000000000005;;;25,9;;1,4000000000000001;;6,8;3,4000000000000004;2,7;12,7;701,2;;3,3;;6,8;1,2;;1,4000000000000001;;;;;66,0;10,6;5,8;1,4000000000000001;16,6;28,2
